store_primary_category,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,delivery_duration,partner_density,order_day,order_hour,order_period,busy_ratio,avg_item_price,order_size,grouped_category,order_period_encoded,log_delivery_duration,is_high_duration
mediterranean,1,2050,1,1450,1450,45.0,84.0,56.0,5566.0,0.7894736842105263,Tuesday,4,Night,1.826086956521739,2050.0,Small,Mediterranean,3,8.624611588183507,1
seafood,1,950,1,950,950,102.0,126.0,158.0,5354.0,0.6415094339622641,Sunday,2,Night,1.2233009708737863,950.0,Small,Other,3,8.585785982881848,1
fast,3,667,3,169,329,18.0,19.0,22.0,5505.0,0.782608695652174,Monday,21,Evening,1.0,222.33333333333337,Medium,Fast Food,1,8.613593685702552,1
seafood,5,4075,5,575,1700,32.0,32.0,64.0,5055.0,0.4923076923076923,Monday,21,Evening,0.9696969696969696,815.0,Medium,Other,1,8.528330935826693,1
vietnamese,1,1360,1,1210,1210,78.0,82.0,171.0,5181.0,0.4534883720930232,Monday,3,Night,1.0379746835443038,1360.0,Small,Asian,3,8.552946361122055,1
american,1,1099,1,1099,1099,151.0,127.0,231.0,5611.0,0.6508620689655172,Saturday,2,Night,0.8355263157894737,1099.0,Small,American,3,8.632662441222351,1
catering,2,1490,2,495,895,28.0,32.0,73.0,5436.0,0.3783783783783784,Monday,2,Night,1.103448275862069,745.0,Small,Other,3,8.600982717145921,1
barbecue,3,1945,3,325,1295,117.0,112.0,215.0,5273.0,0.5416666666666666,Sunday,3,Night,0.9491525423728814,648.3333333333334,Medium,American,3,8.570544366913232,1
thai,6,6170,5,895,1095,76.0,77.0,137.0,4972.0,0.5507246376811594,Monday,1,Night,1.0,1028.3333333333333,Medium,Asian,3,8.511778558714738,1
mexican,2,2100,2,0,500,42.0,44.0,69.0,5521.0,0.6,Monday,1,Night,1.0232558139534884,1050.0,Small,Mexican,3,8.6164953924901,1
burger,2,1707,2,399,1069,104.0,101.0,173.0,5849.0,0.5977011494252874,Saturday,4,Night,0.961904761904762,853.5,Small,Fast Food,3,8.674196940225903,1
japanese,3,2715,3,525,1295,11.0,11.0,13.0,5651.0,0.7857142857142857,Wednesday,2,Night,0.9166666666666666,905.0,Medium,Asian,3,8.639764743804419,1
japanese,2,1620,2,425,1195,20.0,19.0,26.0,5723.0,0.7407407407407407,Monday,2,Night,0.9047619047619048,810.0,Small,Asian,3,8.652423140676342,1
mexican,1,649,1,649,649,81.0,79.0,129.0,5642.0,0.6230769230769231,Monday,1,Night,0.9634146341463414,649.0,Small,Mexican,3,8.63817111796914,1
salad,1,1450,1,900,900,14.0,14.0,17.0,6325.0,0.7777777777777778,Tuesday,20,Evening,0.9333333333333332,1450.0,Small,Healthy,1,8.752423403865594,1
pizza,2,1988,2,799,1189,86.0,82.0,153.0,5439.0,0.5584415584415584,Saturday,1,Night,0.942528735632184,994.0,Small,Italian,3,8.601534339849989,1
pizza,4,3866,4,599,1279,82.0,70.0,114.0,5078.0,0.7130434782608696,Monday,2,Night,0.8433734939759037,966.5,Medium,Italian,3,8.532869670801245,1
thai,2,1890,2,895,995,29.0,28.0,43.0,5096.0,0.6590909090909091,Saturday,3,Night,0.9333333333333332,945.0,Small,Asian,3,8.536407410340042,1
mediterranean,4,2125,3,125,925,21.0,27.0,30.0,6341.0,0.6774193548387096,Wednesday,21,Evening,1.2272727272727273,531.25,Medium,Mediterranean,1,8.754949455098293,1
mediterranean,1,1275,1,925,925,19.0,19.0,27.0,4917.0,0.6785714285714286,Monday,19,Evening,0.95,1275.0,Small,Mediterranean,1,8.500657222776137,1
japanese,3,3000,3,600,1200,23.0,23.0,42.0,6092.0,0.5348837209302325,Sunday,3,Night,0.9583333333333334,1000.0,Medium,Asian,3,8.714895850248494,1
cafe,3,1185,1,325,325,4.0,5.0,13.0,5239.0,0.2857142857142857,Monday,3,Night,1.0,395.0,Small,Other,3,8.564076777315087,1
thai,2,1900,2,600,1100,18.0,18.0,33.0,5222.0,0.5294117647058824,Monday,3,Night,0.9473684210526316,950.0,Small,Asian,3,8.560827228436299,1
mediterranean,3,3320,3,975,1050,106.0,89.0,143.0,5449.0,0.7361111111111112,Wednesday,2,Night,0.8317757009345794,1106.6666666666667,Medium,Mediterranean,3,8.60337088765729,1
burger,2,1350,2,325,1025,8.0,8.0,9.0,6276.0,0.8,Thursday,2,Night,0.8888888888888888,675.0,Small,Fast Food,3,8.744647438317532,1
burger,8,5218,5,325,1025,4.0,3.0,3.0,5154.0,1.0,Tuesday,1,Night,0.6,652.25,Medium,Fast Food,3,8.54772239645106,1
other,2,2775,2,975,1450,41.0,41.0,81.0,5260.0,0.5,Tuesday,2,Night,0.9761904761904762,1387.5,Small,Other,3,8.568076401730806,1
thai,4,3885,4,500,1295,12.0,12.0,16.0,5716.0,0.7058823529411765,Wednesday,20,Evening,0.9230769230769232,971.25,Medium,Asian,1,8.651199471263972,1
thai,4,4580,4,695,1295,21.0,21.0,30.0,5815.0,0.6774193548387096,Friday,2,Night,0.9545454545454546,1145.0,Medium,Asian,3,8.668368019213355,1
thai,1,1295,1,1295,1295,24.0,24.0,40.0,5200.0,0.5853658536585366,Thursday,2,Night,0.96,1295.0,Small,Asian,3,8.556606193773073,1
thai,2,1545,2,150,895,21.0,21.0,37.0,5372.0,0.5526315789473685,Monday,2,Night,0.9545454545454546,772.5,Small,Asian,3,8.589141690728821,1
american,2,1778,1,889,889,127.0,126.0,217.0,5098.0,0.5825688073394495,Monday,2,Night,0.984375,889.0,Small,American,3,8.536799721055155,1
other,2,2525,2,975,975,22.0,20.0,39.0,4944.0,0.55,Sunday,2,Night,0.8695652173913043,1262.5,Small,Other,3,8.506132244056813,1
japanese,3,2485,3,695,995,8.0,8.0,7.0,5244.0,1.0,Wednesday,1,Night,0.8888888888888888,828.3333333333334,Medium,Asian,3,8.565030520830398,1
japanese,8,4170,6,195,950,6.0,6.0,16.0,5311.0,0.3529411764705882,Wednesday,2,Night,0.8571428571428571,521.25,Medium,Asian,3,8.57772369115627,1
mexican,5,3850,5,300,1450,16.0,16.0,18.0,5264.0,0.8421052631578947,Tuesday,1,Night,0.9411764705882352,770.0,Medium,Mexican,3,8.568836424568076,1
persian,7,6193,6,399,1499,40.0,42.0,65.0,5135.0,0.6060606060606061,Saturday,3,Night,1.024390243902439,884.7142857142857,Medium,Other,3,8.544029845369797,1
mexican,4,1948,4,225,799,54.0,54.0,69.0,6142.0,0.7714285714285715,Saturday,22,Night,0.9818181818181818,487.0,Medium,Mexican,3,8.723068501163928,1
salad,3,2200,2,350,900,15.0,15.0,12.0,5763.0,1.1538461538461535,Tuesday,1,Night,0.9375,733.3333333333334,Small,Healthy,3,8.659386957119413,1
salad,5,3650,4,300,900,7.0,8.0,14.0,4949.0,0.4666666666666667,Saturday,1,Night,1.0,730.0,Medium,Healthy,3,8.507142855562735,1
thai,1,895,1,895,895,14.0,11.0,14.0,5116.0,0.9333333333333332,Monday,19,Evening,0.7333333333333333,895.0,Small,Asian,1,8.540323608805092,1
italian,1,1195,1,1195,1195,117.0,103.0,166.0,6204.0,0.7005988023952096,Friday,3,Night,0.8728813559322034,1195.0,Small,Italian,3,8.733110697638708,1
mexican,3,2206,3,399,849,56.0,55.0,62.0,5987.0,0.8888888888888888,Sunday,2,Night,0.9649122807017544,735.3333333333334,Medium,Mexican,3,8.69751274553952,1
sandwich,3,1497,2,379,519,1.0,1.0,2.0,5027.0,0.3333333333333333,Monday,16,Afternoon,0.5,499.0,Small,Fast Food,0,8.522777569710138,1
american,2,2545,2,1095,1450,73.0,72.0,142.0,5134.0,0.5104895104895105,Friday,20,Evening,0.972972972972973,1272.5,Small,American,1,8.543835122362658,1
mediterranean,2,2390,1,1195,1195,102.0,126.0,158.0,5592.0,0.6415094339622641,Sunday,2,Night,1.2233009708737863,1195.0,Small,Mediterranean,3,8.629271094821588,1
mediterranean,1,1395,1,1395,1395,97.0,97.0,186.0,4929.0,0.5187165775401069,Saturday,2,Night,0.9897959183673468,1395.0,Small,Mediterranean,3,8.503094267036737,1
mexican,1,2599,1,2599,2599,115.0,113.0,184.0,5107.0,0.6216216216216216,Sunday,4,Night,0.9741379310344828,2599.0,Small,Mexican,3,8.53856321715243,1
thai,1,1295,1,1295,1295,18.0,18.0,39.0,5898.0,0.45,Tuesday,3,Night,0.9473684210526316,1295.0,Small,Asian,3,8.682538124003075,1
greek,1,1295,1,1295,1295,24.0,24.0,42.0,5087.0,0.5581395348837209,Wednesday,3,Night,0.96,1295.0,Small,Mediterranean,3,8.534640105019959,1
thai,3,3785,3,895,1495,22.0,22.0,44.0,5516.0,0.4888888888888889,Monday,2,Night,0.9565217391304348,1261.6666666666667,Medium,Asian,3,8.61558951327243,1
thai,4,4480,3,895,1395,14.0,13.0,15.0,5154.0,0.875,Saturday,20,Evening,0.8666666666666667,1120.0,Medium,Asian,1,8.54772239645106,1
american,2,2368,1,1099,1099,69.0,69.0,115.0,5312.0,0.5948275862068966,Saturday,5,Morning,0.9857142857142858,1184.0,Small,American,2,8.577911926450943,1
mexican,2,1950,2,500,1450,8.0,10.0,17.0,5960.0,0.4444444444444444,Monday,1,Night,1.1111111111111112,975.0,Small,Mexican,3,8.692993531219926,1
mexican,2,1950,2,500,1350,17.0,19.0,33.0,5540.0,0.5,Monday,2,Night,1.0555555555555556,975.0,Small,Mexican,3,8.61993026886735,1
hawaiian,4,3450,4,100,1800,12.0,11.0,14.0,5353.0,0.8,Sunday,2,Night,0.8461538461538461,862.5,Medium,Other,3,8.585599224080298,1
mexican,2,1150,2,575,575,13.0,14.0,17.0,6001.0,0.7222222222222222,Tuesday,2,Night,1.0,575.0,Small,Mexican,3,8.699848026000312,1
mexican,2,2100,2,800,1300,22.0,21.0,20.0,5133.0,1.0476190476190477,Friday,2,Night,0.9130434782608696,1050.0,Small,Mexican,3,8.543640361431086,1
mexican,2,1150,1,575,575,15.0,16.0,29.0,5313.0,0.5,Monday,2,Night,1.0,575.0,Small,Mexican,3,8.57810012631976,1
japanese,4,3880,4,595,1295,7.0,10.0,18.0,6107.0,0.3684210526315789,Monday,1,Night,1.25,970.0,Medium,Asian,3,8.717354666338522,1
japanese,2,2190,2,895,1295,13.0,13.0,12.0,6230.0,1.0,Wednesday,19,Evening,0.9285714285714286,1095.0,Small,Asian,1,8.737292112544221,1
japanese,8,5005,7,450,995,14.0,15.0,19.0,5538.0,0.7,Saturday,1,Night,1.0,625.625,Large,Asian,3,8.619569258033104,1
japanese,6,4585,6,450,1095,11.0,12.0,13.0,5117.0,0.7857142857142857,Tuesday,3,Night,1.0,764.1666666666666,Medium,Asian,3,8.540519016719735,1
mediterranean,2,1950,2,800,950,12.0,15.0,21.0,6087.0,0.5454545454545454,Tuesday,4,Night,1.1538461538461535,975.0,Small,Mediterranean,3,8.714074899541522,1
fast,9,1943,4,100,289,56.0,58.0,123.0,4920.0,0.4516129032258064,Thursday,19,Evening,1.0175438596491229,215.88888888888889,Medium,Fast Food,1,8.501267040865978,1
thai,6,3585,5,0,995,32.0,18.0,24.0,5306.0,1.28,Sunday,4,Night,0.5454545454545454,597.5,Medium,Asian,3,8.576781982827894,1
thai,7,4860,6,150,1295,15.0,15.0,29.0,5776.0,0.5,Monday,2,Night,0.9375,694.2857142857143,Medium,Asian,3,8.661639795781266,1
chinese,1,925,1,925,925,98.0,69.0,188.0,5907.0,0.5185185185185185,Saturday,2,Night,0.696969696969697,925.0,Small,Asian,3,8.68406264365127,1
chinese,2,1590,2,695,895,51.0,58.0,120.0,5445.0,0.4214876033057851,Thursday,4,Night,1.1153846153846154,795.0,Small,Asian,3,8.602636673233706,1
mexican,3,2257,3,499,859,8.0,9.0,9.0,6082.0,0.8,Sunday,18,Evening,1.0,752.3333333333334,Medium,Mexican,1,8.713253274320705,1
mediterranean,1,1195,1,1195,1195,114.0,112.0,191.0,5392.0,0.59375,Saturday,2,Night,0.9739130434782608,1195.0,Small,Mediterranean,3,8.592857095337227,1
mediterranean,5,5975,4,425,1450,101.0,91.0,198.0,5421.0,0.507537688442211,Saturday,2,Night,0.8921568627450981,1195.0,Medium,Mediterranean,3,8.598220030058611,1
mediterranean,2,2900,1,1450,1450,93.0,89.0,136.0,5737.0,0.6788321167883211,Wednesday,1,Night,0.946808510638298,1450.0,Small,Mediterranean,3,8.65486599654131,1
italian,2,2748,2,799,1550,46.0,46.0,99.0,5476.0,0.46,Monday,3,Night,0.9787234042553192,1374.0,Small,Italian,3,8.608312784783722,1
hawaiian,4,3492,4,799,1045,0.0,0.0,0.0,5701.0,0.0,Saturday,19,Evening,0.0,873.0,Medium,Other,1,8.648572269472618,1
american,2,2598,2,999,1599,2.0,2.0,5.0,6108.0,0.3333333333333333,Saturday,17,Evening,0.6666666666666666,1299.0,Small,American,1,8.717518372649767,1
japanese,2,3549,2,1550,1999,101.0,92.0,164.0,5518.0,0.6121212121212121,Sunday,2,Night,0.9019607843137256,1774.5,Small,Asian,3,8.615951963439501,1
thai,2,2690,2,1295,1295,22.0,22.0,34.0,5011.0,0.6285714285714286,Saturday,2,Night,0.9565217391304348,1345.0,Small,Asian,3,8.51959031601596,1
thai,1,1495,1,1295,1295,17.0,18.0,46.0,5563.0,0.3617021276595745,Thursday,3,Night,1.0,1495.0,Small,Asian,3,8.624072553043334,1
american,2,2089,2,869,1220,129.0,130.0,232.0,5106.0,0.5536480686695279,Saturday,2,Night,1.0,1044.5,Small,American,3,8.538367426647644,1
american,2,988,2,229,759,54.0,71.0,123.0,6173.0,0.4354838709677419,Saturday,5,Morning,1.290909090909091,494.0,Small,American,2,8.728102205062104,1
alcohol,2,1503,2,204,999,75.0,61.0,112.0,5042.0,0.6637168141592921,Wednesday,2,Night,0.8026315789473685,751.5,Small,Beverages,3,8.525756422076725,1
alcohol,1,1762,1,1547,1629,43.0,48.0,95.0,6160.0,0.4479166666666667,Thursday,4,Night,1.0909090909090908,1762.0,Small,Beverages,3,8.725994381014571,1
chinese,1,1100,1,1100,1100,18.0,18.0,20.0,6296.0,0.8571428571428571,Friday,19,Evening,0.9473684210526316,1100.0,Small,Asian,1,8.747828608488742,1
pizza,2,3815,2,1450,2365,76.0,75.0,153.0,5318.0,0.4935064935064935,Monday,2,Night,0.974025974025974,1907.5,Small,Italian,3,8.579040594742317,1
nepalese,4,1648,4,150,799,71.0,71.0,123.0,5098.0,0.5725806451612904,Tuesday,3,Night,0.9861111111111112,412.0,Medium,Indian,3,8.536799721055155,1
mexican,7,5500,7,100,1700,14.0,17.0,29.0,6047.0,0.4666666666666667,Monday,2,Night,1.1333333333333333,785.7142857142857,Large,Mexican,3,8.70748291785937,1
japanese,2,2420,2,575,1595,14.0,15.0,21.0,5877.0,0.6363636363636364,Tuesday,4,Night,1.0,1210.0,Small,Asian,3,8.678971846978863,1
mediterranean,2,1490,2,495,995,15.0,15.0,29.0,6296.0,0.5,Thursday,1,Night,0.9375,745.0,Small,Mediterranean,3,8.747828608488742,1
pizza,1,2499,1,2499,2499,126.0,110.0,230.0,5963.0,0.5454545454545454,Saturday,2,Night,0.8661417322834646,2499.0,Small,Italian,3,8.69349667588463,1
mexican,2,2570,2,495,1875,0.0,0.0,0.0,6248.0,0.0,Monday,2,Night,0.0,1285.0,Small,Mexican,3,8.740176729929082,1
mexican,1,1775,1,1775,1775,0.0,0.0,0.0,5716.0,0.0,Monday,22,Night,0.0,1775.0,Small,Mexican,3,8.651199471263972,1
japanese,3,4400,3,1400,1500,23.0,22.0,48.0,4968.0,0.4693877551020408,Saturday,5,Morning,0.9166666666666666,1466.6666666666667,Medium,Asian,2,8.51097389160232,1
japanese,4,4700,4,600,1800,47.0,48.0,67.0,5375.0,0.6911764705882353,Wednesday,2,Night,1.0,1175.0,Medium,Asian,3,8.589699882202986,1
dessert,6,2604,5,199,549,3.0,3.0,4.0,5302.0,0.6,Tuesday,1,Night,0.75,434.0,Medium,Desserts,3,8.57602797713713,1
mediterranean,2,798,2,199,499,5.0,7.0,8.0,5559.0,0.5555555555555556,Sunday,22,Night,1.1666666666666667,399.0,Small,Mediterranean,3,8.623353387244627,1
dessert,4,1846,4,199,649,10.0,11.0,22.0,5164.0,0.4347826086956521,Tuesday,3,Night,1.0,461.5,Medium,Desserts,3,8.549660381553739,1
dessert,7,3273,6,199,679,11.0,11.0,21.0,4915.0,0.5,Tuesday,3,Night,0.9166666666666666,467.57142857142856,Medium,Desserts,3,8.500250470685925,1
thai,4,4100,4,1000,1000,66.0,64.0,132.0,5161.0,0.4962406015037593,Wednesday,19,Evening,0.9552238805970148,1025.0,Medium,Asian,1,8.54907938027856,1
thai,4,4400,4,800,1300,97.0,91.0,167.0,5058.0,0.5773809523809523,Sunday,2,Night,0.9285714285714286,1100.0,Medium,Asian,3,8.528924114291936,1
mediterranean,1,1450,1,1450,1450,93.0,89.0,136.0,5063.0,0.6788321167883211,Wednesday,1,Night,0.946808510638298,1450.0,Small,Mediterranean,3,8.529911963824013,1
sandwich,3,2010,3,385,825,71.0,57.0,57.0,5378.0,1.2241379310344829,Sunday,23,Night,0.7916666666666666,670.0,Medium,Fast Food,3,8.590257762273243,1
american,3,1497,3,209,999,81.0,81.0,122.0,5815.0,0.6585365853658537,Sunday,5,Morning,0.9878048780487804,499.0,Medium,American,2,8.668368019213355,1
fast,4,6126,3,263,5089,23.0,22.0,40.0,5226.0,0.5609756097560976,Saturday,2,Night,0.9166666666666666,1531.5,Medium,Fast Food,3,8.561592778712923,1
pizza,2,5380,2,1725,2675,76.0,79.0,129.0,5165.0,0.5846153846153846,Monday,1,Night,1.025974025974026,2690.0,Small,Italian,3,8.549853973655786,1
nepalese,6,4242,5,250,1199,61.0,64.0,152.0,5902.0,0.3986928104575163,Monday,3,Night,1.032258064516129,707.0,Medium,Indian,3,8.683215975240689,1
burger,1,1149,1,1149,1149,93.0,90.0,161.0,5207.0,0.5740740740740741,Monday,2,Night,0.9574468085106383,1149.0,Small,Fast Food,3,8.557951183888406,1
burger,2,1797,2,399,1099,94.0,117.0,145.0,5840.0,0.6438356164383562,Sunday,3,Night,1.231578947368421,898.5,Small,Fast Food,3,8.67265729404031,1
peruvian,3,1648,3,50,1149,25.0,27.0,59.0,5362.0,0.4166666666666667,Tuesday,1,Night,1.0384615384615383,549.3333333333334,Medium,Latin,3,8.587278798982926,1
dessert,12,4609,4,461,536,18.0,15.0,14.0,5325.0,1.2,Thursday,18,Evening,0.7894736842105263,384.0833333333333,Medium,Desserts,1,8.580355766373877,1
mexican,4,2546,3,449,999,87.0,87.0,172.0,6102.0,0.5028901734104047,Monday,2,Night,0.9886363636363636,636.5,Medium,Mexican,3,8.716535732544495,1
smoothie,2,1170,2,375,795,11.0,11.0,10.0,4978.0,1.0,Friday,19,Evening,0.9166666666666666,585.0,Small,Fast Food,1,8.512984346642183,1
sushi,3,2900,3,600,1400,50.0,49.0,80.0,5837.0,0.6172839506172839,Monday,2,Night,0.9607843137254902,966.6666666666666,Medium,Asian,3,8.67214355141406,1
japanese,2,1698,2,599,1099,61.0,48.0,65.0,5166.0,0.9242424242424242,Tuesday,20,Evening,0.7741935483870968,849.0,Small,Asian,1,8.550047528287184,1
mexican,2,1740,2,395,750,1.0,1.0,1.0,5747.0,0.5,Thursday,17,Evening,0.5,870.0,Small,Mexican,1,8.656607247198915,1
smoothie,3,2897,3,799,1099,3.0,2.0,4.0,5184.0,0.6,Tuesday,15,Afternoon,0.5,965.6666666666666,Medium,Fast Food,0,8.553525120663627,1
mediterranean,4,4265,4,795,1395,60.0,87.0,78.0,4960.0,0.759493670886076,Monday,0,Night,1.4262295081967211,1066.25,Medium,Mediterranean,3,8.509362612301048,1
mediterranean,5,5370,5,425,1450,69.0,67.0,124.0,5238.0,0.552,Tuesday,19,Evening,0.9571428571428572,1074.0,Medium,Mediterranean,1,8.56388591940822,1
mediterranean,1,1450,1,1450,1450,84.0,89.0,128.0,5471.0,0.6511627906976745,Friday,3,Night,1.0470588235294118,1450.0,Small,Mediterranean,3,8.607399459302387,1
other,1,999,1,999,999,72.0,72.0,127.0,5948.0,0.5625,Tuesday,20,Evening,0.9863013698630136,999.0,Small,Other,1,8.690978417187905,1
pizza,3,2745,3,0,2150,136.0,98.0,181.0,4931.0,0.7472527472527473,Sunday,2,Night,0.7153284671532847,915.0,Medium,Italian,3,8.503499864284235,1
pizza,3,4820,3,795,2150,137.0,87.0,162.0,5028.0,0.8404907975460123,Sunday,2,Night,0.6304347826086957,1606.6666666666667,Medium,Italian,3,8.522976436171964,1
nepalese,3,2193,3,595,799,90.0,88.0,178.0,6204.0,0.5027932960893855,Saturday,2,Night,0.967032967032967,731.0,Medium,Indian,3,8.733110697638708,1
japanese,1,1490,1,995,995,64.0,64.0,142.0,5811.0,0.4475524475524475,Monday,2,Night,0.9846153846153848,1490.0,Small,Asian,3,8.667680024690174,1
japanese,7,6025,5,575,1295,69.0,70.0,137.0,5287.0,0.5,Thursday,3,Night,1.0,860.7142857142857,Medium,Asian,3,8.573195381531523,1
barbecue,8,5860,8,395,1495,16.0,16.0,32.0,5111.0,0.4848484848484848,Monday,1,Night,0.9411764705882352,732.5,Large,American,3,8.53934599605737,1
barbecue,6,4470,6,395,1195,20.0,19.0,16.0,5376.0,1.1764705882352942,Friday,20,Evening,0.9047619047619048,745.0,Medium,American,1,8.589885876809678,1
other,4,5400,3,700,1200,10.0,11.0,22.0,5098.0,0.4347826086956521,Tuesday,3,Night,1.0,1350.0,Medium,Other,3,8.536799721055155,1
japanese,2,1898,2,799,1099,23.0,25.0,48.0,5305.0,0.4693877551020408,Monday,2,Night,1.0416666666666667,949.0,Small,Asian,3,8.576593534697684,1
japanese,6,4035,6,250,1195,87.0,84.0,154.0,4930.0,0.5612903225806452,Sunday,1,Night,0.9545454545454546,672.5,Medium,Asian,3,8.503297086224126,1
american,2,2650,2,1150,1200,3.0,1.0,6.0,6271.0,0.4285714285714285,Tuesday,1,Night,0.25,1325.0,Small,American,3,8.743850562030243,1
american,4,3400,4,500,1150,4.0,4.0,9.0,5312.0,0.4,Tuesday,2,Night,0.8,850.0,Medium,American,3,8.577911926450943,1
pizza,1,2380,1,2195,2195,4.0,6.0,11.0,5590.0,0.3333333333333333,Sunday,23,Night,1.2,2380.0,Small,Italian,3,8.628913441026645,1
pizza,2,960,1,295,295,10.0,9.0,13.0,4923.0,0.7142857142857143,Saturday,21,Evening,0.8181818181818182,480.0,Small,Italian,1,8.501876487304344,1
american,5,4044,5,779,829,3.0,1.0,1.0,5112.0,1.5,Saturday,16,Afternoon,0.25,808.8,Medium,American,0,8.53954159508,1
barbecue,7,5035,5,295,1295,110.0,116.0,148.0,5123.0,0.738255033557047,Sunday,2,Night,1.045045045045045,719.2857142857143,Medium,American,3,8.541690663016626,1
mediterranean,8,1715,4,195,295,51.0,47.0,105.0,5212.0,0.4811320754716981,Saturday,3,Night,0.903846153846154,214.375,Medium,Mediterranean,3,8.558910784768106,1
pizza,5,3572,5,225,1199,17.0,18.0,37.0,5322.0,0.4473684210526316,Saturday,3,Night,1.0,714.4,Medium,Italian,3,8.579792333172758,1
pizza,2,1800,2,800,1000,19.0,19.0,25.0,5788.0,0.7307692307692307,Friday,20,Evening,0.95,900.0,Small,Italian,1,8.663714844079005,1
mediterranean,4,4100,4,600,1450,51.0,47.0,53.0,5969.0,0.9444444444444444,Wednesday,0,Night,0.903846153846154,1025.0,Medium,Mediterranean,3,8.694502206386648,1
mediterranean,3,2935,3,425,1450,59.0,57.0,73.0,4978.0,0.7972972972972973,Wednesday,0,Night,0.95,978.3333333333334,Medium,Mediterranean,3,8.512984346642183,1
barbecue,3,1885,3,395,595,4.0,2.0,3.0,5960.0,1.0,Thursday,0,Night,0.4,628.3333333333334,Medium,American,3,8.692993531219926,1
pizza,5,4892,4,606,1451,50.0,47.0,93.0,5179.0,0.5319148936170213,Monday,2,Night,0.9215686274509804,978.4,Medium,Italian,3,8.55256033525353,1
american,1,1209,1,1209,1209,65.0,56.0,75.0,5932.0,0.8552631578947368,Friday,19,Evening,0.8484848484848485,1209.0,Small,American,1,8.688285266258644,1
thai,3,2150,3,250,1000,40.0,40.0,73.0,5163.0,0.5405405405405406,Sunday,3,Night,0.975609756097561,716.6666666666666,Medium,Asian,3,8.549466751966532,1
thai,2,1500,2,600,800,56.0,53.0,93.0,5032.0,0.5957446808510638,Saturday,2,Night,0.9298245614035088,750.0,Small,Asian,3,8.52377150677636,1
barbecue,5,3030,5,250,995,19.0,19.0,27.0,6122.0,0.6785714285714286,Friday,20,Evening,0.95,606.0,Medium,American,1,8.719807451477955,1
barbecue,5,4930,5,250,1995,26.0,24.0,22.0,5765.0,1.1304347826086956,Friday,2,Night,0.8888888888888888,986.0,Medium,American,3,8.659733878198347,1
burger,2,1744,2,549,1195,86.0,92.0,173.0,4977.0,0.4942528735632184,Saturday,3,Night,1.057471264367816,872.0,Small,Fast Food,3,8.512783482927537,1
korean,4,5425,2,1270,1615,40.0,37.0,47.0,5141.0,0.8333333333333334,Friday,1,Night,0.902439024390244,1356.25,Small,Asian,3,8.545197387825835,1
italian,4,4875,4,495,1495,24.0,24.0,36.0,5088.0,0.6486486486486487,Monday,2,Night,0.96,1218.75,Medium,Italian,3,8.534836626588833,1
seafood,4,1250,4,0,750,15.0,16.0,34.0,5208.0,0.4285714285714285,Sunday,3,Night,1.0,312.5,Medium,Other,3,8.558143177745192,1
japanese,3,3785,3,1195,1395,92.0,122.0,156.0,5394.0,0.5859872611464968,Tuesday,2,Night,1.3118279569892473,1261.6666666666667,Medium,Asian,3,8.593227877692234,1
japanese,6,5090,5,250,1495,86.0,84.0,156.0,5335.0,0.5477707006369427,Tuesday,2,Night,0.9655172413793104,848.3333333333334,Medium,Asian,3,8.58223158759546,1
american,2,2831,2,681,635,-1.0,13.0,16.0,6067.0,-0.0588235294117647,Monday,22,Night,inf,1415.5,Small,American,3,8.710784340468424,1
